DATE,NUM_CRASHES,time,day,month,ph,school_holiday,holiday,day2,month2,z,z_diff,pred.seacf,pred.aic,pred.sar,pred.asar,naive,roll.2.seacf,roll.1.seacf,roll.2.aic,roll.1.aic,roll.2.sar,roll.1.sar,roll.2.asar,roll.1.asar,roll.naive
2017-12-15,30,1080,Fri,Dec,0,0,None,Thu-Fri,Dec,4.47722557505166,0.894649880095821,25.1920126224999,25.1920126224999,24.9204341919494,20.5170691263965,21,25.2946804854803,25.5417246215202,25.3308129853774,25.5496733275107,21.7241807209227,21.5571801926382,21.4405782741272,21.3081847603895,21
2017-12-16,15,1081,Sat,Dec,0,1,School Holiday,Sat,Dec,2.87298334620742,-1.60424222884424,11.579334265571,11.579334265571,15.6539635761032,20.5168447317346,21,11.8914081686726,11.772715989943,11.8093082960445,11.7687692971659,20.3237667542202,20.0558259350783,20.569583416391,20.519965993285,30
2017-12-17,13,1082,Sun,Dec,0,1,School Holiday,Sun,Dec,2.60555127546399,-0.267432070743428,8.42956580049384,8.42956580049384,11.9433770472172,20.5163479225184,21,8.4754189106125,8.86011075408286,8.49888505581494,8.85729033084741,18.3230468145763,18.5018367594224,17.5288179800091,17.4975921296122,15
2017-12-18,19,1083,Mon,Dec,0,1,School Holiday,Mon,Dec,3.35889894354067,0.753347668076685,17.0019258817071,17.0019258817071,20.0693352313915,20.5172853424057,21,19.0847960495748,20.6434860402742,19.0987624150022,20.6356236069238,18.5097739599475,18.9691572372509,22.4016849639592,23.1411835118979,13
2017-12-19,13,1084,Tue,Dec,0,1,School Holiday,Tue-Wed,Dec,2.60555127546399,-0.753347668076685,18.9437117237817,18.9437117237817,23.794549088464,20.5171067212944,21,19.172143613603,20.5793152355699,19.2720290140928,20.5850102691226,22.3508026870161,22.2848082097729,19.3754316314451,19.1378636694797,19
2017-12-20,25,1085,Wed,Dec,0,1,School Holiday,Tue-Wed,Dec,4,1.39444872453601,18.9437117237817,18.9437117237817,24.4118807234961,20.5170090425527,21,18.1003824539906,19.7854351306061,18.1542452317423,19.7983761656853,19.3064055889594,19.9402648162649,18.506034621948,18.5726884856888,13
2017-12-21,15,1086,Thu,Dec,0,1,School Holiday,Thu-Fri,Dec,2.87298334620742,-1.12701665379258,19.8185028403745,19.8185028403745,25.3324529583999,20.5172328792928,21,21.6635606206803,21.6853854374521,21.491519441132,21.6774930573136,22.5873329785291,22.5045686409304,23.4984324323802,23.4519164849631,25
2017-12-22,28,1087,Fri,Dec,0,1,School Holiday,Thu-Fri,Dec,4.29150262212918,1.41851927592176,19.8185028403745,19.8185028403745,24.9201226753338,20.5170281151478,21,19.7131405443992,21.0123182370725,19.8658069236875,21.0184311457673,20.9954230854874,21.4017211372996,22.9193294394028,23.2402848816879,15
2017-12-23,15,1088,Sat,Dec,0,1,School Holiday,Sat,Dec,2.87298334620742,-1.41851927592176,11.579334265571,11.579334265571,15.6542649529509,20.5168766028755,21,12.4916780989335,12.1012798835936,12.3710085972001,12.0997905920406,21.9043701907327,21.7624192493113,17.2091554007212,16.6256607667707,28
2017-12-24,7,1089,Sun,Dec,0,1,School Holiday,Sun,Dec,1.64575131106459,-1.22723203514283,8.42956580049384,8.42956580049384,11.9438717983026,20.5165411536649,21,8.60742044156852,8.89035782440948,8.66840078061233,8.88953531508518,17.1768268846722,17.7691149774519,16.7644895186264,16.8280128986161,15
2017-12-25,7,1090,Mon,Dec,1,1,Public and School Holiday,Mon,Dec,1.64575131106459,0,7.42938409767965,7.42938409767965,20.0693626590542,20.5171741048335,21,7.28849803867834,8.51008820762885,7.32565509398929,8.51098239898543,16.2766230154141,17.2624058432932,17.6039130852911,18.420654420172,7
2017-12-26,6,1091,Tue,Dec,1,1,Public and School Holiday,Tue-Wed,Dec,1.44948974278318,-0.196261568281413,8.73077174222659,8.73077174222659,23.7943190661102,20.5170534991994,21,7.90629228279684,8.56246604234744,7.88426729964069,8.56297406435404,14.5764176450638,16.0081945454346,15.0041244672575,16.0210136201454,7
2017-12-27,12,1092,Wed,Dec,0,1,School Holiday,Tue-Wed,Dec,2.46410161513775,1.01461187235458,18.9437117237817,18.9437117237817,24.4116061462087,20.5169875460188,21,18.7310586586448,20.0689002211302,18.7477809254065,20.0701837946975,18.106197911902,19.5627270561182,18.4372347500157,19.0626272087454,6
2017-12-28,13,1093,Thu,Dec,0,1,School Holiday,Thu-Fri,Dec,2.60555127546399,0.141449660326235,19.8185028403745,19.8185028403745,25.3321110667451,20.5171386816167,21,19.6181719310807,20.9560484491731,19.6249426665732,20.9601472713286,17.5097092219217,19.171046154983,15.9996396627223,16.5170485269282,12
2017-12-29,12,1094,Fri,Dec,0,1,School Holiday,Thu-Fri,Dec,2.46410161513775,-0.141449660326235,19.8185028403745,19.8185028403745,24.9198110383124,20.5170004240259,21,19.4310064767646,20.4099673431604,19.3611357167972,20.4159516443695,21.1464473951235,22.3620366650677,23.4526504401805,23.9679608063957,13
2017-12-30,5,1095,Sat,Dec,0,1,School Holiday,Sat,Dec,1.23606797749979,-1.22803363763796,11.579334265571,11.579334265571,15.6545662075076,20.5168981222054,21,10.6137473571728,10.9175549072838,10.5634739897624,10.9216754318821,16.8111527492585,18.1498744548033,13.8486856731736,14.1113625727493,12
2017-12-31,12,1096,Sun,Dec,0,1,School Holiday,Sun,Dec,2.46410161513775,1.22803363763796,8.42956580049384,8.42956580049384,11.9443664416363,20.5166716250138,21,7.13463489834539,7.51065579650455,7.07690949508375,7.5108401684202,12.2415397704985,13.7049346875841,10.0210132702324,10.4775667924077,5
2018-01-01,7,1097,Mon,Jan,1,1,Public and School Holiday,Mon,Jan,1.64575131106459,-0.818350304073164,6.63138203226592,6.63138203226592,20.0693899830717,20.5170989968796,21,6.3966320732121,7.1293292003432,6.2901717258452,7.12186627149625,16.0048957070637,16.8416738286589,14.8116027372747,15.0519952996593,12
2018-01-02,10,1098,Tue,Jan,0,1,School Holiday,Tue-Wed,Jan,2.16227766016838,0.516526349103789,17.6559197692364,17.6559197692364,23.7940889576585,20.5170175635114,21,16.6726153409078,17.4670972371911,16.7751204816982,17.4699092419834,13.5527003761588,14.5131912838326,10.7705822162254,10.9587414861686,7
2018-01-03,7,1099,Wed,Jan,0,1,School Holiday,Tue-Wed,Jan,1.64575131106459,-0.516526349103789,17.6559197692364,17.6559197692364,24.4113314926709,20.5169730316715,21,15.3662933047322,14.0034518536849,15.4270339886684,14.0118630648286,16.2473825821119,16.9201863611049,17.7101065756705,18.1816157777078,10
2018-01-04,16,1100,Thu,Jan,0,1,School Holiday,Thu-Fri,Jan,3,1.35424868893541,18.5007949687746,18.5007949687746,25.331769109622,20.5170750789809,21,16.100111563663,11.8818124814838,16.0432347255491,11.8915877680253,15.173006868729,15.9314130570814,12.8927192848432,13.0874790875296,7
2018-01-05,13,1101,Fri,Jan,0,1,School Holiday,Thu-Fri,Jan,2.60555127546399,-0.394448724536011,18.5007949687746,18.5007949687746,24.9194993408909,20.5169817269184,21,17.4223098437087,13.0195593847658,17.2427126264145,13.0057263401214,17.5761437205537,17.8575062614222,19.3341174499767,19.7125420195228,16
2018-01-06,10,1102,Sat,Jan,0,1,School Holiday,Sat,Jan,2.16227766016838,-0.44327361529561,10.5774515396146,10.5774515396146,15.6548673837814,20.5169126522538,21,8.8491564349099,5.84468467848311,8.86524419450524,5.84796949003783,14.350258079521,14.630321060246,11.6095989512284,11.4246437023711,13
2018-01-07,9,1103,Sun,Jan,0,1,School Holiday,Sun,Jan,2,-0.16227766016838,7.57806635277857,7.57806635277857,11.9448610127872,20.5167597200306,21,6.46709746631733,4.36030536342726,6.41445280107131,4.35221964472921,17.3074170055648,17.463809668235,12.5503680428418,11.961844994601,10
2018-01-08,10,1104,Mon,Jan,0,1,School Holiday,Mon,Jan,2.16227766016838,0.16227766016838,15.7831120574543,15.7831120574543,20.0694172461141,20.5170482837042,21,15.817877370045,14.1027438121132,15.8260190651766,14.0912897712396,14.0409292008862,14.3485294859087,10.379976851552,9.99541013666478,9
2018-01-09,22,1105,Tue,Jan,0,1,School Holiday,Tue-Wed,Jan,3.69041575982343,1.52813809965505,17.6559197692364,17.6559197692364,23.7938588061028,20.5169932995491,21,14.9217055802212,13.1171602330103,15.0125030859659,13.138164310216,16.2580943778874,16.4996232346552,11.8618594883813,11.3158285780942,10
2018-01-10,22,1106,Wed,Jan,0,1,School Holiday,Tue-Wed,Jan,3.69041575982343,0,17.6559197692364,17.6559197692364,24.4110568031803,20.5169632314383,21,16.7743136737831,14.2950843855841,16.635688856584,14.2820448012395,18.2917872742616,17.8438156222773,15.6657549519204,15.0733200199725,22
2018-01-11,15,1107,Thu,Jan,0,1,School Holiday,Thu-Fri,Jan,2.87298334620742,-0.817432413616013,18.5007949687746,18.5007949687746,25.3314271250171,20.5170321342492,21,18.1198428501841,16.1366811347758,18.209848039014,16.1128388639881,21.5172247971124,21.0394752263257,19.3490686629086,18.7055398324063,22
2018-01-12,22,1108,Fri,Jan,0,1,School Holiday,Thu-Fri,Jan,3.69041575982343,0.817432413616013,18.5007949687746,18.5007949687746,24.9191876179333,20.5169691025246,21,16.9852973632498,15.792404778112,17.0825172381042,15.8069531641818,17.3598363815303,17.60740561479,15.0634723649609,14.8145195892478,15
2018-01-13,11,1109,Sat,Jan,0,1,School Holiday,Sat,Jan,2.3166247903554,-1.37379096946803,10.5774515396146,10.5774515396146,15.6551685073428,20.5169224629809,21,10.0037403178617,8.39004735224973,9.94753332525916,8.37659099795383,19.6661275970772,19.7783751999826,13.5759166747849,12.7011823893703,22
2018-01-14,12,1110,Sun,Jan,0,1,School Holiday,Sun,Jan,2.46410161513775,0.147476824782355,7.57806635277857,7.57806635277857,11.9453555324224,20.516819202348,21,6.69153495881331,5.96624169006692,6.73638421067614,5.9615631206276,14.5456508546925,14.9431942832436,13.7551123515368,13.724610304506,11
2018-01-15,17,1111,Mon,Jan,0,1,School Holiday,Mon,Jan,3.12310562561766,0.659004010479906,15.7831120574543,15.7831120574543,20.0694444729739,20.5170140419643,21,16.5847504089766,16.394197428578,16.5788897429875,16.3687274932771,16.5424865695627,16.8851650281947,12.2541821226622,11.8187950055768,12
2018-01-16,22,1112,Tue,Jan,0,1,School Holiday,Tue-Wed,Jan,3.69041575982343,0.567310134205769,17.6559197692364,17.6559197692364,23.793628636423,20.5169769164269,21,16.3533052649695,16.1556440781043,16.4729189154914,16.1613610438203,21.4995744407,21.4207472840753,18.8841315372443,18.3195771435913,17
2018-01-17,26,1113,Wed,Jan,0,1,School Holiday,Tue-Wed,Jan,4.09901951359278,0.408603753769355,17.6559197692364,17.6559197692364,24.4107821011502,20.5169566143061,21,17.1272605252478,16.657349746925,17.1197614876028,16.642714880816,22.372210218717,22.2252220927698,17.5645318176031,16.8578424525256,22
2018-01-18,18,1114,Thu,Jan,0,1,School Holiday,Thu-Fri,Jan,3.24264068711929,-0.8563788264735,18.5007949687746,18.5007949687746,25.3310851350004,20.5170031377817,21,19.1254134536361,18.3845721763371,19.1941553766525,18.362690976346,20.2498733055466,20.2207279638291,19.9916478653069,19.7945871051283,26
2018-01-19,16,1115,Fri,Jan,0,1,School Holiday,Thu-Fri,Jan,3,-0.242640687119285,18.5007949687746,18.5007949687746,24.9188758896957,20.5169605784847,21,17.8549258117048,18.0697029884672,18.0153106916701,18.0835731969708,20.9126265947538,20.8721028419118,18.840506709352,18.5201656902248,18
2018-01-20,16,1116,Sat,Jan,0,1,School Holiday,Sat,Jan,3,0,10.5774515396146,10.5774515396146,15.6554695930495,20.5169290872447,21,9.69855227305294,9.41322600841345,9.68983155227656,9.41747566904151,16.4017844184523,16.7295866530191,13.5676683323006,13.4485363953552,16
2018-01-21,10,1117,Sun,Jan,0,1,School Holiday,Sun,Jan,2.16227766016838,-0.83772233983162,7.57806635277857,7.57806635277857,11.9458500125505,20.5168593651268,21,7.6509146702863,7.35302705872877,7.60266389264995,7.33432864107413,18.361633407742,18.4580957446382,14.7660682346962,14.4160874095796,16
2018-01-22,16,1118,Mon,Jan,0,1,School Holiday,Mon,Jan,3,0.83772233983162,15.7831120574543,15.7831120574543,20.0694716780566,20.5169909217939,21,16.5571930063507,17.5775190435342,16.6798426718743,17.5767272812034,17.1334945183316,17.3540264165191,14.8515946000869,14.6356427518516,10
2018-01-23,15,1119,Tue,Jan,0,1,School Holiday,Tue-Wed,Jan,2.87298334620742,-0.127016653792583,17.6559197692364,17.6559197692364,23.7933984631327,20.5169658544637,21,16.7916443338436,17.3491974602003,16.8556825991518,17.3610837857998,19.5679145658683,19.8019195480455,21.2814808049096,21.4840619419079,16
2018-01-24,19,1120,Wed,Jan,0,1,School Holiday,Tue-Wed,Jan,3.35889894354067,0.485915597333257,17.6559197692364,17.6559197692364,24.4105074001837,20.5169521463758,21,16.574727370142,17.1839309443721,16.5725407364627,17.1907262016656,19.8495081726574,20.0147978609068,20.6113267864006,20.7373869396389,15
2018-01-25,31,1121,Thu,Jan,0,1,School Holiday,Thu-Fri,Jan,4.56776436283002,1.20886541928935,18.5007949687746,18.5007949687746,25.3307431523944,20.5169835592426,21,18.4641134722163,18.4667750975879,18.4161512379262,18.4553627971311,19.6075518405321,19.7321528469264,17.180616722908,17.1124721747294,19
2018-01-26,8,1122,Fri,Jan,1,1,Public and School Holiday,Thu-Fri,Jan,1.82842712474619,-2.73933723808383,8.43092510130938,8.43092510130938,24.9185641679466,20.51695482301,21,8.50773271717188,7.85118679068551,8.50698444305051,7.82027399231004,22.0928862620459,22.1080655817721,22.7106072522688,22.6642820452694,31
2018-01-27,8,1123,Sat,Jan,0,1,School Holiday,Sat,Jan,1.82842712474619,0,10.5774515396146,10.5774515396146,15.6557706495344,20.5169335599748,21,10.1580736824851,10.258585921595,10.3178648002486,10.274296364994,15.7122011468595,15.9371079295433,12.9944001739055,13.0756056437732,8
2018-01-28,13,1124,Sun,Jan,0,1,School Holiday,Sun,Jan,2.60555127546399,0.777124150717799,7.57806635277857,7.57806635277857,11.9463444601489,20.5168864832537,21,6.92829788790564,7.42002574034248,6.92852945200823,7.42931673800538,13.8444027676321,14.2723494467838,11.9788165933217,12.2815810453723,8
2018-01-29,16,1125,Mon,Jan,0,1,School Holiday,Mon,Jan,3,0.394448724536011,15.7831120574543,15.7831120574543,20.069498869732,20.5169753109525,21,17.5403750923731,18.2076887841316,17.4411820958309,18.1691631138224,17.8473512800469,18.3085204374421,17.5111690035935,17.5673081435116,13
2018-01-30,25,1126,Tue,Jan,0,1,School Holiday,Tue-Wed,Jan,4,1,17.6559197692364,17.6559197692364,23.793168294664,20.516958385377,21,16.8658566386383,17.7389941482555,17.022829216916,17.7646395471437,17.769400271897,18.1649885952666,18.3203778446714,18.6131325770425,16
2018-01-31,24,1127,Wed,Jan,0,1,School Holiday,Tue-Wed,Jan,3.89897948556636,-0.101020514433644,17.6559197692364,17.6559197692364,24.4102327081839,20.5169491296128,21,18.2385770094525,18.4520109329401,18.1758813929706,18.417667992123,21.6975663024131,21.7190791115352,22.9860781367424,23.0079451853475,25
2018-02-01,16,1128,Thu,Feb,0,1,School Holiday,Thu-Fri,Feb,3,-0.898979485566356,20.110391091568,20.110391091568,25.3304011846483,20.5169703397243,21,21.2566909941585,22.8961137784404,21.3725164220222,22.8857948988204,24.710472361708,24.2396809574645,23.6305832858406,22.9502893675011,24
2018-02-02,12,1129,Fri,Feb,0,1,School Holiday,Thu-Fri,Feb,2.46410161513775,-0.535898384862246,20.110391091568,20.110391091568,24.9182524595232,20.5169509368879,21,19.5375690709683,15.9875122166734,19.661135983742,15.9999999999999,14.5200917524593,14.7523198110104,13.1930666796007,13.5624076851007,16
2018-02-03,11,1130,Sat,Feb,0,1,School Holiday,Sat,Feb,2.3166247903554,-0.147476824782355,11.80269768333,11.80269768333,15.6560716818141,20.5169365799856,21,10.5600183970869,6.65578813358816,10.5351393026668,6.6657397051532,15.1288705691775,15.2506297607552,13.9728540185472,14.1191089621789,12
2018-02-04,6,1131,Sun,Feb,0,1,School Holiday,Sun,Feb,1.44948974278318,-0.867135047572222,8.62030043857844,8.62030043857844,11.9468388792719,20.5169047935502,21,8.30788760283964,5.80468850340196,8.21552005210308,5.78682879998186,17.2545180706164,17.2461747361245,13.8637067335843,13.4998032509773,11
2018-02-05,19,1132,Mon,Feb,0,0,None,Mon,Feb,3.35889894354067,1.9094092007575,22.3102180493018,22.3102180493018,20.0695260528632,20.5169647704414,21,22.6443821522526,19.5068928757936,22.6825643031058,19.5162573229302,14.8096036991842,14.9903166523831,14.663102891283,14.781184177289,6
2018-02-06,27,1133,Tue,Feb,0,0,None,Tue-Wed,Feb,4.19615242270663,0.837253479165958,24.526935658736,24.526935658736,23.7929381359156,20.5169533422143,21,23.493559312144,19.4797199691864,23.4496018273759,19.4824611852359,22.7500644947952,22.5788130644364,20.5690336615786,19.998257951497,19
2018-02-07,28,1134,Wed,Feb,0,0,None,Tue-Wed,Feb,4.29150262212918,0.0953501994225494,24.526935658736,24.526935658736,24.409958029742,20.5169470926784,21,24.540737250666,21.1218857352014,24.4536859473798,21.0874337789836,22.9772862230123,23.1030654909161,22.8937893508822,22.5445725433105,27
2018-02-08,31,1135,Thu,Feb,0,0,None,Thu-Fri,Feb,4.56776436283002,0.27626174070084,25.5209650891702,25.5209650891702,25.3300592360897,20.5169614138453,21,26.0616388293505,23.135109527611,26.0981967041999,23.115752475605,19.8092029411395,19.7416113116576,23.2704989700413,23.4764586307827,28
2018-02-09,26,1136,Fri,Feb,0,0,None,Thu-Fri,Feb,4.09901951359278,-0.468744849237237,25.5209650891702,25.5209650891702,24.9179407683971,20.5169483129595,21,26.3991035726827,24.287409256309,26.4284358131383,24.2616894362438,22.36576316132,21.7355933861712,15.7848620490107,14.9849279470793,31
2018-02-10,14,1137,Sat,Feb,0,0,None,Sat,Feb,2.74165738677394,-1.35736212681884,16.0229864378947,16.0229864378947,15.6563726928037,20.5169386191107,21,15.9278493061574,14.3032281756646,15.9945467572964,14.3118376613772,20.3201583864826,19.718886322268,16.4474416832877,15.9092449605076,26
2018-02-11,9,1138,Sun,Feb,0,0,None,Sun,Feb,2,-0.741657386773941,12.2738230589099,12.2738230589099,11.9473332722752,20.5169171567549,21,11.9435785245362,10.9736689113237,11.949599959807,10.9783751081269,14.2272664668141,13.9375468720812,13.134058424987,13.2188418749117,14
2018-02-12,33,1139,Mon,Feb,0,0,None,Mon,Feb,4.74456264653803,2.74456264653803,22.3102180493018,22.3102180493018,20.0695532302761,20.5169576534396,21,22.6616411676014,22.3027049517454,22.6480544392548,22.3190091596728,17.9757354973934,17.5089852659847,17.3404930920716,17.1289196479843,9
2018-02-13,23,1140,Tue,Feb,0,0,None,Tue-Wed,Feb,3.79583152331272,-0.94873112322531,24.526935658736,24.526935658736,23.7927079897335,20.5169499370474,21,25.6229296239985,24.1552646812423,25.4838190511055,24.0845544398089,25.6906855215408,25.400758612428,27.5547775765151,27.1766079526871,33
2018-02-14,35,1141,Wed,Feb,0,0,None,Tue-Wed,Feb,4.91607978309962,1.1202482597869,24.526935658736,24.526935658736,24.4096833675249,20.5169457173314,21,23.945120238657,23.5100143010015,24.1235113016323,23.544518714141,22.1376477659731,21.8073008799871,23.5862465413431,23.4120528834702,23
2018-02-15,34,1142,Thu,Feb,0,0,None,Thu-Fri,Feb,4.8309518948453,-0.0851278882543154,25.5209650891702,25.5209650891702,25.3297173092319,20.5169553870503,21,27.4337211165857,26.0412182519428,27.3280742366769,25.9532777684958,27.9736805652249,27.2454021958652,25.0319671183185,24.6223364860263,35
2018-02-16,28,1143,Fri,Feb,0,0,None,Thu-Fri,Feb,4.29150262212918,-0.539449272716119,25.5209650891702,25.5209650891702,24.9176290968753,20.5169465412708,21,27.0688014909092,26.4968427927027,27.2167553212901,26.5020118029032,24.9495645566714,24.3690877361421,22.3111694072469,21.9480780351518,34
2018-02-17,15,1144,Sat,Feb,0,0,None,Sat,Feb,2.87298334620742,-1.41851927592176,16.0229864378947,16.0229864378947,15.6566736841971,20.516939995938,21,16.4154981005661,15.8167081304661,16.4964030044256,15.8393540511305,20.2692016918467,19.6875326336111,17.4450809736384,17.2470978206301,28
2018-02-18,10,1145,Sun,Feb,0,0,None,Sun,Feb,2.16227766016838,-0.710705686039038,12.2738230589099,12.2738230589099,11.9478276405277,20.5169255044513,21,12.2254706227904,12.1227524998334,12.240296475484,12.1336891580294,16.6899081518027,16.1637588205096,11.8768654594257,11.5110513255819,15
2018-02-19,26,1146,Mon,Feb,0,0,None,Mon,Feb,4.09901951359278,1.93674185342441,22.3102180493018,22.3102180493018,20.0695804036124,20.5169528480069,21,23.3484850632636,24.2819588183499,23.3299467379862,24.2998195006154,21.0608819745046,20.6029477267104,23.081385630668,23.2048547703522,10
2018-02-20,29,1147,Tue,Feb,0,0,None,Tue-Wed,Feb,4.3851648071345,0.286145293541719,24.526935658736,24.526935658736,23.7924778577704,20.5169476378625,21,25.1048390001146,25.0476441436269,25.0399460422669,25.0151758972751,21.6904465741633,21.7635053189838,23.5916921609526,23.7036430109723,26
2018-02-21,18,1148,Wed,Feb,0,0,None,Tue-Wed,Feb,3.24264068711929,-1.14252412001522,24.526935658736,24.526935658736,24.4094087230815,20.5169447886903,21,25.3592956850048,25.43858742576,25.3910318534355,25.4204525532051,26.4733428929102,26.3683674373799,28.6516421672611,28.8553414730991,29
2018-02-22,25,1149,Thu,Feb,0,0,None,Thu-Fri,Feb,4,0.757359312880715,25.5209650891702,25.5209650891702,25.3293754055345,20.5169513177302,21,25.127903443105,25.0926416582643,25.2201587611518,25.1765465708478,21.0037912958963,20.5628003347229,24.818315786381,24.9235910822593,18
2018-02-23,27,1150,Fri,Feb,0,0,None,Thu-Fri,Feb,4.19615242270663,0.196152422706632,25.5209650891702,25.5209650891702,24.9173174462974,20.5169453450181,21,26.1325130064583,25.7093142644403,25.9964991820379,25.6600926406169,22.791303052194,22.5214296923594,23.7117186556625,23.7130675845389,25
2018-02-24,19,1151,Sat,Feb,0,0,None,Sat,Feb,3.35889894354067,-0.837253479165958,16.0229864378947,16.0229864378947,15.656974656979,20.5169409255783,21,16.2322003031465,15.5316654987029,16.2281744719867,15.5226148406112,20.521167604144,20.3659563361864,17.4074181333623,17.1768244567069,27
2018-02-25,18,1152,Sun,Feb,0,0,None,Sun,Feb,3.24264068711929,-0.116258256421389,12.2738230589099,12.2738230589099,11.9483219848248,20.5169311408568,21,12.6289631312189,12.5287166000955,12.6299095519086,12.5082341076117,17.4937814711338,17.217592245265,13.9662661978234,13.7591644903563,19
2018-02-26,27,1153,Mon,Feb,0,0,None,Mon,Feb,4.19615242270663,0.953511735587347,22.3102180493018,22.3102180493018,20.0696075738262,20.5169496033561,21,24.8141086929582,25.4850797972414,24.8431662863143,25.4548050709637,21.2355539936895,20.7894994052407,27.0566720405107,27.3945116189644,18
2018-02-27,34,1154,Tue,Feb,0,0,None,Tue-Wed,Feb,4.8309518948453,0.634799472138669,24.526935658736,24.526935658736,23.7922477409863,20.5169460854421,21,25.2316687945852,25.3694287214762,25.3396872709264,25.4172123704088,24.6787207681247,24.2018231546604,24.3197350912154,24.0908559936071,27
2018-02-28,25,1155,Wed,Feb,0,0,None,Tue-Wed,Feb,4,-0.830951894845301,24.526935658736,24.526935658736,24.4091340973112,20.5169441616675,21,26.2138674425678,26.3803602829734,26.2233070901366,26.3222846728894,21.5109517294284,21.4207731911148,25.6087574018614,26.1574485062318,34
2018-03-01,27,1156,Thu,Mar,0,0,None,Thu-Fri,Mar,4.19615242270663,0.196152422706632,27.4455803468188,27.4455803468188,25.3290335258447,20.5169485701061,21,28.3474700691229,28.1339002363651,28.4973792071163,28.2183599972412,22.7720123906935,22.0943500051403,25.9329073285954,26.073950105654,25
2018-03-02,29,1157,Fri,Mar,0,0,None,Thu-Fri,Mar,4.3851648071345,0.189012384427872,27.4455803468188,27.4455803468188,24.917005817441,20.5169445373027,21,28.2907476967205,29.4017260518222,28.2731873848961,29.4116630991347,23.7185804130914,22.933272495325,25.1125277922529,25.0212412370215,27
2018-03-03,9,1158,Sat,Mar,0,0,None,Sat,Mar,2,-2.3851648071345,17.5552397083333,17.5552397083333,15.6572756117218,20.5169415532759,21,18.0568845486024,20.2224013499134,18.0367574736504,20.2052300705733,22.4186538165296,21.8994251304862,19.5083894334459,19.2960386005402,29
2018-03-04,5,1159,Sun,Mar,0,0,None,Sun,Mar,1.23606797749979,-0.76393202250021,13.6192492742272,13.6192492742272,11.9488163056286,20.516934946585,21,12.5346190262948,12.2032956811674,12.5747467380728,12.2694316479113,16.5400409204463,15.8980811188922,13.8660184241301,13.5340489881562,9
2018-03-05,17,1160,Mon,Mar,0,0,None,Mon,Mar,3.12310562561766,1.88703764811787,24.1119733463818,24.1119733463818,20.0696347414719,20.5169474125527,21,23.5465017670045,19.7107746592884,23.3806716445584,19.7274687940556,16.4506319321168,15.8977964913299,19.5866471247333,19.4368655168709,5
2018-03-06,35,1161,Tue,Mar,0,0,None,Tue-Wed,Mar,4.91607978309962,1.79297415748196,26.4143851972305,26.4143851972305,23.7920176399384,20.5169450372404,21,24.9797153013963,19.8447185757726,24.7587655597658,19.8096289801374,22.3030608673321,22.7581447724375,24.8565824819689,24.5970991788914,17
2018-03-07,20,1162,Wed,Mar,0,0,None,Tue-Wed,Mar,3.47213595499958,-1.44394382810004,26.4143851972305,26.4143851972305,24.4088594907359,20.5169437382987,21,27.4931741329313,23.5179486171609,27.321123624747,23.363651968565,25.7667276407198,26.4278784684883,23.0568530969919,22.7721412752214,35
2018-03-08,36,1163,Thu,Mar,0,0,None,Thu-Fri,Mar,5,1.52786404500042,27.4455803468188,27.4455803468188,25.3286916706539,20.5169467148973,21,26.4303870355126,22.368129678797,26.6200369300824,22.485965635715,21.1643392094209,20.7369991042665,23.5265237501891,23.4374322323704,20
2018-03-09,32,1164,Fri,Mar,0,0,None,Thu-Fri,Mar,4.65685424949238,-0.343145750507619,27.4455803468188,27.4455803468188,24.9166942107572,20.5169439919294,21,28.8877319736183,25.0763533823594,28.7299845914257,24.9755413538004,26.6351939704403,26.2173160996249,28.1460762788392,28.1485168688684,36
2018-03-10,14,1165,Sat,Mar,0,0,None,Sat,Mar,2.74165738677394,-1.91519686271844,17.5552397083333,17.5552397083333,15.6575765487584,20.5169419771003,21,17.6806609345093,15.1632882817472,17.7975107965645,15.1825216487711,18.56756442723,18.3957644996744,17.2927016023953,17.4227346955309,32
2018-03-11,3,1166,Sun,Mar,0,0,None,Sun,Mar,0.732050807568877,-2.00960657920506,13.6192492742272,13.6192492742272,11.949310603208,20.516937516231,21,12.8707812660855,11.3718347089976,12.9128889306897,11.4013456867118,13.7939833252563,13.2349408238199,13.1780286307297,13.1889140197776,14
2018-03-12,9,1167,Mon,Mar,1,0,Public Holiday,Mon,Mar,2,1.26794919243112,8.5315603087346,8.5315603087346,20.0696619068716,20.5169459333118,21,8.90354438882887,9.7159718092256,8.89139180457149,9.79866985110253,13.8516866856667,13.1335290534258,16.4994694376918,16.409063984805,3
2018-03-13,14,1168,Tue,Mar,0,0,None,Tue-Wed,Mar,2.74165738677394,0.741657386773941,26.4143851972305,26.4143851972305,23.7917875549499,20.5169443294897,21,25.8514807718796,22.7759424226771,25.5192144714618,22.7160926584097,20.3488372791426,20.4101279174017,24.2938260455408,24.3521319310812,9
2018-03-14,23,1169,Wed,Mar,0,0,None,Tue-Wed,Mar,3.79583152331272,1.05417413653878,26.4143851972305,26.4143851972305,24.4085849036582,20.5169434524381,21,23.6012655068413,21.3141021678085,23.6228276810946,21.3648282887092,17.2635002385366,17.539569380527,17.5216219289746,17.2128574503955,14
